customer_id,calls_made,sms_sent,data_used,churn
138135,38,17,6874,0
217563,100,16,9537,0
233267,11,40,1495,0
20846,20,-1,7933,0
237952,54,35,3518,0
124173,45,39,5237,0
5426,12,20,3829,0
58409,99,11,3277,0
138833,73,34,5653,0
68075,75,7,4286,0
169110,3,36,6453,0
60806,9,15,2474,0
24054,36,33,7315,0
14785,35,29,8527,0
106336,27,38,4790,0
35752,27,51,7031,0
213265,64,3,2757,0
49493,73,11,354,0
47551,7,1,9030,0
209962,86,45,2528,0
87611,56,0,8565,0
86738,37,17,6066,0
14684,57,29,7603,0
205377,-2,30,3590,0
33987,80,32,1978,0
242810,34,8,9720,0
17074,51,19,-530,0
26699,22,22,6788,0
154082,43,38,4292,0
71365,20,10,5578,0
43773,51,40,10042,0
130407,51,23,9122,0
191956,77,17,9472,0
36224,12,40,10057,0
205521,11,40,5440,0
152947,41,35,7618,0
146702,-2,38,5047,0
24602,42,3,9198,0
226803,82,5,4736,0
104740,27,44,7060,0
166216,36,8,6993,0
6806,53,-5,940,0
122875,100,-4,7163,0
147539,83,32,3396,0
127468,73,25,1649,0
58276,71,30,5764,0
4497,92,34,5080,0
64443,11,36,2844,0
55291,42,2,458,0
76651,20,25,3059,0
219531,7,7,5069,0
34747,84,24,6248,0
70190,86,12,4450,0
89953,96,19,5952,0
211216,75,20,4620,0
6104,22,45,2380,0
29067,100,13,6806,0
60237,58,6,9270,0
76523,45,8,2444,0
14072,9,42,10360,0
198012,77,16,6689,0
154399,69,-2,414,0
234657,83,2,6092,0
85995,-3,43,9719,0
152369,31,13,7960,0
16036,8,12,4224,0
53318,84,12,10067,0
94474,9,6,6857,0
177436,37,36,8662,0
12389,34,2,7175,0
75796,26,33,7914,0
21563,48,34,983,0
171779,41,40,3966,0
2176,60,40,748,0
99518,65,8,9028,0
13361,18,24,9238,0
160836,12,19,4371,0
63092,97,27,10417,0
67581,-2,16,2983,0
127087,67,33,102,0
159894,40,40,6404,0
63185,32,32,167,0
38987,54,33,1253,0
128952,73,27,8783,0
33236,55,32,602,0
69016,15,7,6858,0
22011,98,42,7042,0
220933,21,31,9457,0
109276,98,36,8841,0
30949,95,3,744,0
242183,38,6,8445,0
28181,51,8,5701,0
96573,74,31,1147,0
209303,62,26,6144,0
109799,14,1,7407,0
23072,3,29,3383,0
242223,15,34,5563,0
24919,98,4,7128,0
22113,45,36,2893,0
16244,-4,27,7263,0
226510,39,34,4112,0
54758,88,51,8966,0
112753,20,-1,7966,0
17920,80,23,2495,0
180941,85,9,492,0
108809,79,28,5524,0
173793,64,5,4023,0
207726,97,41,9521,0
129768,89,35,6597,0
197952,73,33,4420,0
224499,8,37,2056,0
136541,95,18,7565,0
25334,57,49,8284,0
72746,62,20,2746,0
179373,51,14,2974,0
46006,32,25,2669,0
155082,12,24,6665,0
65681,17,36,7543,0
68150,58,36,3731,0
216285,80,9,4660,0
229777,64,11,3136,0
120874,42,33,1734,0
148202,59,37,1028,0
146362,2,53,4873,0
188469,19,35,4008,0
15415,73,39,2858,0
3598,36,39,621,0
158275,91,40,5933,0
4654,68,17,3389,0
101789,25,8,496,0
162280,72,9,2844,0
194885,71,26,3066,0
216784,89,28,8522,0
231104,38,33,2744,0
240406,61,33,1680,0
25451,57,52,5022,0
223354,92,19,9012,0
156418,74,40,7745,0
172565,80,23,3976,0
43022,33,43,9664,0
111350,31,31,338,0
5564,38,20,9071,0
91904,8,19,10621,0
177397,103,27,7873,0
169377,91,37,6235,0
30225,56,19,4422,0
134441,30,31,7809,0
65847,-3,37,2864,0
98859,7,40,2843,0
12759,90,40,2174,0
184598,89,4,7459,0
5254,19,6,3419,0
64309,23,4,5978,0
5043,54,33,2799,0
108107,30,49,5704,0
232439,92,48,5895,0
157260,-6,5,8350,0
196344,70,31,7109,0
163404,64,30,7688,0
130651,31,10,8739,0
113465,10,7,329,0
92420,36,-1,7322,0
182971,1,24,2908,0
116844,-5,25,2765,0
95207,38,-1,1998,0
96969,91,42,1819,0
134350,31,4,7744,0
46818,12,27,3873,0
171250,84,14,8128,0
15891,107,36,8550,0
40402,17,41,1870,0
121825,14,14,7484,0
74469,84,6,8693,0
235074,-2,13,748,0
111818,15,1,9594,0
194324,79,27,3055,0
200620,53,29,913,0
37329,16,43,7795,0
146794,93,33,5033,0
115583,48,14,5663,0
148084,50,14,2100,0
26709,83,30,-61,0
119568,85,7,3463,0
45196,85,23,7140,0
233454,46,50,7204,0
36993,60,37,2327,0
134042,101,27,10799,0
181879,87,37,5912,0
223887,61,28,7034,0
41611,5,20,6088,0
106044,25,22,2852,0
234427,39,22,4396,0
222881,84,38,1013,0
56920,-3,31,1036,0
111357,31,50,6803,0
229688,46,4,1197,0
44773,61,29,6042,0
106465,15,36,16,0
25834,53,1,1823,0
52670,9,8,6857,0
89558,32,8,2931,0
54361,62,46,8652,0
187403,31,32,6171,0
178375,37,46,5384,0
223532,34,40,6487,0
12353,79,9,3119,0
71129,48,19,1270,0
19447,90,8,-195,0
11689,76,36,1063,0
122519,33,25,6477,0
145004,41,24,4592,0
159252,42,23,3976,0
242186,17,12,3721,0
232621,65,20,4793,0
118537,89,2,8306,0
84518,43,19,2257,0
127553,24,44,-201,0
81908,81,37,4864,0
94143,90,15,9236,0
167575,71,44,8046,0
2658,11,35,9627,0
20465,59,43,8244,0
223782,44,28,8411,0
128811,57,6,4602,0
90501,59,47,7734,0
173044,4,41,1902,0
71195,86,42,418,0
81985,-5,17,8354,0
185824,19,-2,2199,0
192438,90,32,8555,0
116449,102,16,6570,0
136951,14,3,1931,0
87945,34,4,2909,0
208072,61,20,5899,0
87784,15,3,4304,0
120989,9,6,6284,0
13809,77,26,9679,0
156591,82,47,3428,0
81909,66,8,745,0
239585,61,31,7833,0
16790,69,34,3386,0
39519,56,30,1700,0
201007,64,30,1647,0
204709,14,50,-669,0
148451,86,29,763,0
77161,36,35,8927,0
232895,35,31,683,0
162399,79,36,4040,0
230230,45,13,1503,0
74364,19,-4,5470,0
218695,99,4,1757,0
87748,88,32,1155,0
61422,11,39,5199,0
86213,65,7,292,0
239905,14,30,8046,0
142199,44,11,540,0
123284,46,48,10088,0
92778,37,36,10076,0
17573,101,41,3300,0
64577,40,19,4036,0
181754,15,18,7254,0
130705,0,35,5483,0
213776,65,31,8175,0
739,45,51,6199,0
149664,81,31,269,0
185306,87,7,-89,0
91721,55,26,5524,0
70317,-3,40,6526,0
18408,24,37,5094,0
65401,54,13,7124,0
240393,82,29,1027,0
142087,94,8,7669,0
87684,29,30,1263,0
131888,45,28,9197,0
241382,15,16,80,0
195388,32,33,2394,0
81711,48,22,7647,0
97735,66,50,2113,0
182009,13,27,8417,0
53430,67,39,1733,0
101724,32,27,8838,0
208951,13,20,1268,0
134293,44,40,1652,0
128748,46,20,7985,0
188149,70,27,4165,0
35580,21,33,9325,0
31091,35,36,3298,0
95476,14,31,57,0
143289,22,34,9522,0
40254,105,25,6645,0
15192,61,27,5345,0
17730,27,21,5498,0
212254,90,-1,2859,0
88924,38,34,6023,0
89282,9,0,8199,0
75884,67,47,6823,0
173720,97,37,2887,0
185064,16,19,150,0
188321,56,2,2085,0
62581,26,0,6115,0
7774,42,32,5977,0
183717,83,5,6040,0
235750,21,32,7734,0
220746,23,44,8933,0
212555,5,31,4607,0
70417,101,43,7922,0
118216,85,17,6091,0
111766,96,8,7,0
203311,32,47,2130,0
235788,58,33,1612,0
70028,26,27,8496,0
163278,10,27,5407,0
107430,21,22,4306,0
120005,97,0,3926,0
108004,74,22,5246,0
23703,62,25,266,0
15299,30,28,5387,0
40716,98,33,5743,0
91107,5,47,4606,0
3074,33,35,2554,0
204208,92,15,6590,0
179301,18,25,5246,0
107008,37,30,4350,0
21096,56,10,8892,0
150317,7,33,5077,0
26143,38,39,795,0
161736,87,29,6377,0
122063,35,42,1897,0
126227,36,12,7228,0
162533,52,9,1677,0
89884,4,11,1122,0
78483,15,31,2716,0
5224,99,48,3844,0
183436,29,20,3010,0
21393,89,11,830,0
104238,26,21,3733,0
218529,29,21,8709,0
92561,23,20,5798,0
128739,15,28,-230,0
8507,83,18,578,0
132902,68,41,3192,0
98588,2,48,8976,0
183607,16,38,4732,0
1153,32,7,6614,0
97326,88,43,3259,0
15676,2,21,774,0
209554,24,32,6510,0
53463,94,34,3664,0
19330,31,25,7086,0
168833,64,11,3146,0
226815,65,-2,2022,0
232871,33,48,9096,0
37187,81,11,8809,0
114774,25,4,8572,0
93622,38,37,824,0
79907,58,0,7415,0
167402,64,14,10559,0
119710,23,32,4857,0
163963,23,7,796,0
234195,46,40,3857,0
49669,94,32,3053,0
105460,40,25,4857,0
200522,96,50,4893,0
131283,84,5,1566,0
97708,28,40,7865,0
52243,66,7,5578,0
131867,91,44,9201,0
156090,45,6,2505,0
198915,83,35,32,0
119838,69,36,3162,0
91225,90,34,1642,0
23401,48,28,8406,0
36504,18,18,3084,0
133595,38,9,3606,0
173906,82,20,-86,0
62020,45,3,8384,0
141274,51,35,3660,0
175593,11,37,2976,0
33521,88,23,3662,0
59295,88,24,8990,0
29833,98,50,5404,0
135284,8,15,5524,0
123038,76,47,8524,0
102141,82,32,7629,0
230985,31,23,762,0
72169,31,34,6756,0
1888,-4,19,7250,0
211972,29,44,3674,0
43637,44,7,8162,0
67737,7,12,8857,0
217207,87,40,3700,0
144621,80,40,5813,0
199656,6,16,5595,0
205147,94,32,-203,0
232515,55,34,6449,0
203183,12,8,817,0
116913,5,44,1115,0
207838,27,8,4813,0
210837,89,4,9993,0
49465,46,25,4814,0
103467,29,9,1266,0
40453,25,25,2917,0
189151,30,33,6572,0
208210,87,10,5291,0
232162,75,33,845,0
19242,64,33,7812,0
148315,56,26,4270,0
186890,53,25,3491,0
152904,24,2,9175,0
20798,32,9,6298,0
92851,45,41,9897,0
33908,71,28,4739,0
178044,34,2,3195,0
229798,9,24,4763,0
196750,51,38,7497,0
1293,26,8,34,0
200499,105,4,8160,0
243042,104,23,6750,0
90960,78,27,1270,0
75625,64,46,8986,0
238078,5,16,1946,0
199774,73,4,10150,0
73341,25,34,3385,0
220542,76,3,8997,0
39634,56,31,262,0
49457,14,19,3285,0
130558,85,8,6315,0
2803,69,12,532,0
242914,41,20,2237,0
8480,9,47,3821,0
39506,91,37,-490,0
178065,89,25,1018,0
68402,75,1,617,0
214809,42,32,7453,0
104193,37,31,6985,0
128712,92,46,8723,0
154664,57,24,3612,0
163337,17,11,2472,0
154661,59,12,2131,0
77311,40,19,7732,0
856,36,36,2384,0
120455,60,17,2616,0
116136,87,21,4852,0
71299,73,31,1226,0
131663,82,35,9468,0
84431,84,25,6454,0
145123,-1,12,9023,0
63326,52,51,2251,0
170665,3,11,7465,0
193879,77,23,7527,0
120207,62,52,6421,0
175695,19,22,5912,0
1424,86,20,4385,0
17794,-4,40,9001,0
188266,5,48,7917,0
25341,70,28,5321,0
67450,35,38,10518,0
193446,-6,3,7672,0
15598,86,-1,8885,0
58756,19,15,3963,0
56221,29,47,6390,0
149833,81,15,5276,0
186527,82,48,6708,0
70405,69,47,1482,0
165731,20,13,5866,0
48240,71,37,6157,0
79734,3,8,7239,0
61266,21,30,-964,0
24936,29,2,1155,0
121739,25,32,3348,0
162968,87,2,6159,0
233753,86,44,7277,0
66248,92,42,8747,0
4823,88,21,3180,0
241832,29,42,4246,0
27994,41,8,7767,0
233182,61,18,6548,0
91182,13,4,-628,0
233940,70,10,-281,0
210012,26,9,8579,0
13199,23,27,6564,0
132541,75,7,10390,0
169719,57,7,6593,0
178708,19,10,4758,0
129713,35,8,3752,0
222007,59,42,5217,0
151224,3,20,2463,0
139509,73,14,4126,0
212698,92,5,9450,0
39298,61,47,8349,0
191021,38,36,9886,0
57076,30,6,8665,0
222872,80,31,9789,0
33151,65,14,140,0
82805,7,36,5046,0
206474,94,37,8329,0
47647,17,4,9876,0
173850,72,-2,9153,0
199548,31,13,6157,0
19291,70,12,8972,0
58501,27,30,9326,0
104394,64,26,7213,0
68336,74,18,9273,0
156442,75,41,3622,0
97193,76,15,7278,0
97623,2,35,1656,0
72699,94,20,2144,0
198883,61,44,-421,0
102822,107,16,7829,0
197350,91,20,4795,0
114878,46,21,4271,0
107210,95,2,1519,0
203368,26,11,8816,0
140164,89,9,6129,0
74806,46,27,2283,0
13318,-3,30,9845,0
46248,59,12,3524,0
238678,61,17,5005,0
20247,31,47,962,0
148048,38,16,10033,0
86549,87,31,3757,0
53521,60,46,580,0
21590,22,36,2528,0
98179,12,0,5529,0
144922,35,35,4127,0
112076,58,24,7920,0
176647,34,50,3345,0
16000,69,50,1519,0
68691,86,13,5263,0
37683,82,2,5962,0
171611,74,43,3648,0
104318,32,1,4364,0
162546,58,9,2178,0
117229,31,5,5374,0
146843,24,47,5161,0
156203,11,39,2350,0
47,77,36,3491,0
175993,15,27,5341,0
234044,-3,38,8531,0
3305,20,50,1503,0
71971,58,4,1369,0
89046,87,9,2896,0
92220,2,33,6225,0
152930,5,8,4163,0
64168,17,11,8883,0
153333,12,30,8565,0
30334,26,21,2981,0
134314,76,41,4209,0
40990,51,12,659,0
146485,8,21,1014,0
161805,87,35,734,0
159772,46,9,253,0
154038,24,3,3418,0
80958,28,10,4985,0
105671,88,33,802,0
143314,42,11,6750,0
44919,45,11,3574,0
216701,1,6,4281,0
14664,78,2,4811,0
55972,40,43,6821,0
206906,3,17,1926,0
107617,83,41,8366,0
185332,3,38,1857,0
163240,2,26,7478,0
235876,73,12,9070,0
114198,82,51,4160,0
69764,102,-1,4975,0
179900,79,35,4122,0
83593,63,34,8242,0
93905,22,45,6348,0
137814,43,12,752,0
161820,50,4,6638,0
69760,75,32,4501,0
96650,49,38,7871,0
141138,60,53,4638,0
164001,80,-3,6844,0
221027,93,16,5201,0
209172,50,20,9431,0
121863,10,14,4021,0
27269,6,38,772,0
114086,3,23,7342,0
57201,16,0,2606,0
2770,103,52,4853,0
145929,102,42,1017,0
172718,15,16,8477,0
180140,15,4,4349,0
37377,81,4,2990,0
210159,18,-2,8629,0
174029,35,43,9267,0
205049,24,29,6314,0
118275,95,40,1992,0
37576,68,2,4035,0
148865,41,36,7206,0
200021,62,14,-67,0
89500,20,16,8719,0
169779,30,25,5734,0
216296,49,10,5402,0
160421,27,0,2026,0
11365,30,49,6042,0
115174,31,3,10677,0
198060,36,30,1406,0
239759,27,35,9176,0
109712,28,17,7501,0
196484,17,29,393,0
236144,73,42,2923,0
123491,96,-2,6037,0
75364,62,24,6352,0
113953,12,46,2646,0
8371,4,7,4965,0
2355,57,2,10102,0
31304,62,0,-10,0
174078,42,37,8126,0
134284,72,29,9925,0
175203,100,6,1605,0
88639,102,44,1178,0
235278,79,20,9368,0
202064,25,18,4096,0
76697,-10,35,10022,0
36853,97,9,8115,0
181260,23,4,9403,0
124953,16,6,9002,0
128692,0,37,3512,0
131863,23,27,5559,0
177369,21,18,9165,0
177847,89,22,9425,0
119722,13,36,4202,0
137707,-3,6,2681,0
201728,23,3,8568,0
199665,10,14,4506,0
201171,91,31,5863,0
233546,16,42,2401,0
42801,40,6,874,0
31535,38,18,1326,0
68860,36,14,6627,0
83639,21,13,3979,0
10648,57,-2,2226,0
219927,86,40,10526,0
224810,79,9,7752,0
53347,28,29,2657,0
102020,7,35,4229,0
78678,-1,43,8372,0
100894,47,47,-77,0
84078,35,13,3060,0
29427,57,1,7269,0
191847,42,1,9122,0
31983,56,41,9447,0
148609,83,44,3673,0
168366,59,30,7160,0
86554,82,40,4027,0
195415,93,27,1387,0
103158,9,23,7858,0
28274,7,19,2240,0
98736,7,47,3758,0
55905,77,8,9519,0
154999,83,9,8487,0
189680,50,13,5195,0
2702,72,28,10188,0
200980,100,46,8490,0
229861,29,46,10377,0
167732,86,18,4294,0
28638,53,-4,7891,0
154663,65,5,5676,0
65984,37,32,563,0
221215,17,0,9563,0
118484,28,23,673,0
227134,30,23,9319,0
116808,49,41,10386,0
19626,47,10,6142,0
240017,41,44,8799,0
122878,47,4,9252,0
33454,38,29,6145,0
201972,50,41,8744,0
90260,77,31,8807,0
79168,61,21,2507,0
107156,99,46,9,0
51476,55,19,283,0
7555,42,19,429,0
102393,33,1,2536,0
228522,44,26,4241,0
76593,95,8,4587,0
109544,43,16,6472,0
126708,12,13,3226,0
148468,65,7,1399,0
172423,80,9,6005,0
35712,48,30,3281,0
121188,17,38,7662,0
81125,77,25,3797,0
198560,95,30,7616,0
131072,63,48,2562,0
217628,52,27,8403,0
124403,62,35,8255,0
10952,38,24,8086,0
114835,76,19,4663,0
138737,27,10,5547,0
66056,86,21,5127,0
111174,83,10,7787,0
92221,58,47,7682,0
62967,16,16,5828,0
84629,67,23,6049,0
178579,50,6,2837,0
102795,78,3,5121,0
152783,6,42,4683,0
198081,80,4,6292,0
162500,47,10,3112,0
111734,67,47,1161,0
95880,40,33,950,0
26348,43,43,2626,0
207317,47,20,4707,0
92731,9,40,8244,0
44305,55,8,7913,0
135276,50,28,8515,0
64653,19,7,2761,0
145900,14,47,5024,0
199341,50,27,-71,0
172895,78,46,10257,0
155685,20,35,8787,0
142673,11,1,9610,0
123458,-2,23,6335,0
112842,18,21,8404,0
127500,63,47,2818,0
38975,26,27,2626,0
177530,44,10,9306,0
118939,16,26,9756,0
175451,92,21,5585,0
83569,33,15,-711,0
153015,18,19,4038,0
159019,19,28,4877,0
13552,17,1,3468,0
132781,38,4,9108,0
123179,51,12,239,0
115908,73,6,5604,0
243230,71,45,235,0
223172,22,34,5667,0
184638,40,12,6420,0
98636,50,12,1932,0
173200,86,15,7367,0
170368,35,42,9941,0
50421,44,38,10679,0
24495,3,32,328,0
22479,92,22,3913,0
166514,35,49,1243,0
98727,26,52,665,0
119433,53,11,6783,0
4964,50,42,6610,0
89241,46,29,8264,0
137192,76,14,4089,0
61869,17,5,4571,0
89466,77,0,4508,0
222866,82,11,8799,0
231712,72,42,7249,0
193326,15,32,5784,0
63469,17,9,1232,0
60615,6,14,1934,0
44212,25,12,2066,0
18061,23,32,2081,0
66530,60,33,8989,0
55481,75,41,8011,0
87236,79,4,10272,0
1196,51,12,1473,0
13222,36,15,7024,0
217053,22,13,9246,0
116617,99,21,67,0
168854,39,10,4876,0
16052,65,9,4679,0
233874,89,27,4759,0
87441,92,15,6674,0
119427,61,15,8734,0
87439,96,25,4400,0
68226,70,9,1430,0
80240,47,4,1651,0
216744,91,21,8302,0
39689,78,36,8201,0
81126,105,37,6450,0
197100,10,4,6720,0
19474,66,17,7422,0
209475,51,37,6331,0
36729,-4,11,2364,0
61925,95,43,7503,0
100421,89,42,1247,0
142823,52,19,8063,0
41203,105,24,7760,0
18045,73,28,1368,0
126007,47,3,6426,0
3882,50,46,1762,0
204478,39,30,619,0
191098,15,18,9890,0
26711,99,23,6809,0
103075,80,6,2496,0
8070,10,40,2371,0
7502,39,14,150,0
104758,25,52,7499,0
20937,29,5,2456,0
100384,16,31,9110,0
43019,30,48,7259,0
209499,78,42,8395,0
198166,97,40,9201,0
24439,69,40,4382,0
64977,35,39,2783,0
178224,15,43,3116,0
157305,19,4,1422,0
44364,55,27,4753,0
120707,53,33,1913,0
176368,90,5,870,0
240300,56,37,2419,0
169066,32,41,7629,0
188289,40,22,15,0
132244,7,10,7221,0
168656,21,25,9236,0
103672,86,36,8114,0
74974,25,27,-68,0
102240,20,31,636,0
158285,38,46,3947,0
108436,72,20,883,0
91980,56,2,3816,0
188998,-2,31,9775,0
128066,11,6,6004,0
232873,1,46,8515,0
220313,19,34,8929,0
117285,85,9,8876,0
97921,17,48,2945,0
165710,11,49,4323,0
116244,46,21,7010,0
44086,44,32,7599,0
186434,7,3,8903,0
208563,56,28,9052,0
26684,93,37,7701,0
67420,48,20,10172,0
226047,18,24,9004,0
103754,21,11,618,0
77140,26,21,8200,0
65121,77,47,403,0
38734,86,23,7075,0
102879,80,44,7970,0
225800,25,36,10211,0
171782,0,43,8946,0
14524,15,7,941,0
41715,85,12,8612,0
11533,39,13,5659,0
23842,39,47,-819,0
213939,10,20,1860,0
209031,76,24,7838,0
101487,70,17,1520,0
173194,-2,25,6261,0
74168,42,47,8155,0
120229,29,5,5436,0
72029,86,6,5107,0
153914,-10,29,2607,0
157730,66,1,8903,0
4186,93,21,7341,0
857,66,8,3783,0
123027,87,31,8291,0
171466,73,8,2666,0
238329,94,17,7848,0
239574,36,25,4862,0
65755,95,37,7963,0
234713,62,19,561,0
40442,84,25,2925,0
91596,95,2,4703,0
227630,54,23,7571,0
116032,43,32,9482,0
107812,62,23,2829,0
42078,-1,10,817,0
203007,65,29,585,0
183837,47,21,2258,0
28313,12,28,5710,0
139287,77,33,843,0
231574,48,40,2288,0
67550,92,47,1414,0
188773,23,46,9529,0
16903,17,46,4700,0
165888,80,8,7058,0
236607,74,34,8919,0
97033,91,42,6401,0
167495,4,37,1196,0
876,18,28,5561,0
235910,20,4,3848,0
84736,86,28,3766,0
146538,77,28,7528,0
34646,55,33,2139,0
10081,-3,41,5236,0
43089,65,12,4536,0
35791,4,11,2246,0
218667,53,13,-549,0
93345,81,24,1773,0
80824,6,38,4788,0
203452,74,9,10102,0
63197,40,25,4062,0
30734,74,38,4269,0
91168,90,19,4995,0
31990,51,12,6989,0
70275,82,39,6334,0
11840,34,29,6610,0
71873,67,52,4136,0
68206,47,38,2560,0
183091,86,19,2854,0
5733,10,47,3023,0
106835,12,35,7451,0
10299,5,27,9064,0
77119,49,48,2115,0
128037,4,10,7719,0
48880,27,-2,5778,0
229868,44,21,1873,0
198496,9,30,8438,0
228748,64,35,2085,0
114161,16,22,5768,0
144002,52,17,155,0
169784,92,44,5392,0
96817,71,27,3394,0
113870,34,9,8729,0
175201,82,44,7169,0
132745,47,7,5321,0
38673,12,42,2400,0
82245,31,27,1632,0
121213,77,24,2225,0
7900,27,4,1180,0
43505,43,41,5484,0
95772,54,36,1993,0
197387,33,10,9099,0
200920,44,23,2594,0
180504,-7,42,9367,0
231697,29,4,8639,0
102351,70,43,7241,0
27398,42,18,4267,0
111976,65,41,7089,0
124752,106,49,10220,0
198511,80,12,1736,0
175175,81,42,2702,0
188354,4,25,10199,0
115111,93,44,8361,0
126266,3,36,1171,0
220200,11,39,4603,0
62549,68,47,8638,0
184479,6,16,7953,0
131134,31,11,225,0
94247,66,5,2503,0
73574,74,33,1058,0
36563,86,19,3496,0
101180,103,26,4898,0
225166,45,8,4308,0
53749,29,41,749,0
145877,77,35,1287,0
142970,61,12,-216,0
51553,103,36,2886,0
86776,20,49,4881,0
42339,32,46,3446,0
34081,11,11,1923,0
145307,79,1,7725,0
49659,42,27,971,0
179011,93,32,702,0
92349,8,29,7953,0
224442,87,35,6022,0
31266,-3,27,8269,0
161709,53,33,1233,0
218482,51,20,146,0
199547,27,14,5143,0
216265,35,12,6636,0
25150,76,34,1458,0
133245,71,40,3436,0
84485,28,1,4752,0
200818,89,3,8378,0
189093,90,52,8857,0
191837,100,2,6128,0
237469,-5,49,4704,0
239751,74,45,7049,0
52382,78,8,2892,0
84512,9,24,4330,0
82004,16,19,2676,0
18405,56,42,10280,0
64751,74,37,6801,0
186988,83,19,5533,0
241227,55,47,5688,0
12428,2,20,3422,0
76905,89,27,1313,0
19873,-7,50,7018,0
174549,-2,47,8690,0
121757,51,33,963,0
34215,51,19,5480,0
189493,69,35,7643,0
233247,41,41,3801,0
98335,21,41,8321,0
26506,78,32,4322,0
160746,71,14,1218,0
194151,69,16,6751,0
114789,72,37,1416,0
136630,18,49,879,0
199840,78,50,1471,0
63964,37,25,4911,0
15427,92,30,5433,0
183368,-3,42,2197,0
191639,9,29,8823,0
194645,11,32,4318,0
139103,54,13,252,0
202193,105,40,1272,0
3030,108,16,3846,0
15525,36,45,1704,0
730,39,6,7501,0
66550,22,24,6496,0
14446,49,25,3499,0
21601,68,20,3985,0
20051,23,42,3950,0
226863,58,35,7744,0
227433,28,30,1912,0
180228,-6,32,2419,0
12792,25,43,4478,0
92772,36,15,1232,0
194124,37,23,8116,0
128201,75,25,9762,0
61557,45,41,8174,0
120008,84,50,8006,0
170673,55,44,7350,0
85475,50,23,398,0
10380,78,22,3197,0
37910,76,9,8367,0
147815,78,7,-623,0
106446,23,9,3162,0
142344,79,5,9487,0
176779,40,41,4601,0
221634,51,6,5803,0
145066,102,48,6942,0
143431,29,23,1514,0
24957,91,34,4256,0
43857,-6,46,4759,0
28571,39,38,8175,0
65238,94,9,8852,0
118487,57,37,7314,0
25265,70,10,2895,0
198772,89,40,8030,0
180114,44,0,2529,0
81320,18,41,3245,0
85580,73,3,9373,0
97486,52,37,8303,0
171097,96,31,1355,0
212029,36,19,4312,0
89792,87,30,6577,0
174450,40,40,5368,0
129315,61,23,-53,0
90463,15,11,-605,0
24599,91,2,9282,0
16607,32,16,281,0
213910,25,23,7457,0
154979,33,37,4682,0
48796,1,12,836,0
197513,54,14,2512,0
118181,74,41,9315,0
230056,1,26,4226,0
187816,96,11,1739,0
33784,47,48,6929,0
90956,54,8,8914,0
174626,15,12,4537,0
234968,16,40,6927,0
131600,20,43,1143,0
151184,9,17,313,0
28894,37,37,5715,0
199186,56,15,5131,0
160154,44,39,3333,0
51692,17,35,8274,0
38763,71,6,3208,0
239605,93,30,3281,0
145431,23,4,5854,0
63290,47,0,1159,0
155601,31,4,8011,0
106694,2,35,8407,0
49585,94,10,4681,0
26293,28,44,3200,0
123461,-6,33,4888,0
41306,86,14,4270,0
173102,22,20,2875,0
110511,33,9,5258,0
126718,43,3,7914,0
231235,24,27,2307,0
77406,39,7,7350,0
7909,79,25,5232,0
199591,52,1,4987,0
220963,28,44,6818,0
44787,79,44,540,0
140477,47,38,3219,0
35353,48,12,10517,0
113243,83,19,5553,0
49392,75,5,4677,0
146259,86,48,6344,0
32428,86,35,6648,0
40557,101,5,6303,0
126623,32,42,6022,0
30994,44,27,1397,0
220582,62,-3,-285,0
44065,1,31,9122,0
190326,29,46,8583,0
143732,25,24,10049,0
220254,9,34,-247,0
134912,8,30,9333,0
71170,9,13,3709,0
87286,67,14,5344,0
58208,57,30,8351,0
55902,89,13,5422,0
67440,7,25,2688,0
89609,7,14,1580,0
145910,91,8,8491,0
107817,61,32,8548,0
50848,70,24,8876,0
193874,73,14,2623,0
237581,13,40,6489,0
226279,7,31,5922,0
134674,93,40,4776,0
163566,13,36,3235,0
228035,67,48,5541,0
197129,5,13,1263,0
206010,70,8,10786,0
94663,11,22,9466,0
65815,82,48,666,0
217498,19,42,3311,0
135072,3,27,3626,0
202858,59,3,10588,0
170406,49,2,4777,0
24954,83,48,4359,0
162548,1,43,6361,0
212769,1,27,2559,0
25607,86,14,8351,0
136688,42,9,6163,0
226397,4,42,7179,0
40578,67,17,7708,0
183116,60,26,913,0
24188,80,46,2106,0
21954,42,2,2079,0
100408,33,11,7194,0
60590,17,24,5911,0
93771,50,1,4487,0
158643,76,38,3588,0
39890,84,10,3579,0
185252,13,44,3263,0
239534,9,7,9584,0
217247,75,44,4398,0
5042,23,28,10339,0
203667,40,6,-131,0
163822,73,22,9652,0
93080,67,16,8790,0
212928,21,34,-120,0
30261,-4,29,3784,0
51792,57,15,2665,0
93153,14,49,1433,0
172312,43,-2,6113,0
99540,65,33,4948,0
20021,9,18,5196,0
60180,50,33,3456,0
210106,43,28,8222,0
11397,86,8,1377,0
182222,98,15,2161,0
191993,25,16,9273,0
111539,92,42,4321,0
151466,41,15,2293,0
9309,40,29,3411,0
206887,91,53,364,0
63994,45,26,4896,0
135223,7,25,8135,0
149180,2,31,4761,0
173483,53,12,5276,0
103886,58,22,3042,0
69625,6,33,5159,0
93012,0,33,-126,0
230441,103,40,2840,0
239306,90,0,1555,0
40672,-2,28,5191,0
43288,28,32,8935,0
163027,57,33,1494,0
117582,87,40,1848,0
86841,3,26,9659,0
189286,46,11,8264,0
9335,13,5,8925,0
37754,44,18,4939,0
